,property_price
12561,320000.0
12596,103000.0
12613,109000.0
12616,129000.0
12618,280000.0
12622,249000.0
12627,280000.0
12633,76400.0
12637,150000.0
12638,65000.0
12639,190000.0
12642,74900.0
12645,60000.0
12646,145000.0
12649,135000.0
12652,56300.0
12653,110000.0
12656,100000.0
12659,137000.0
12661,75000.0
12663,96000.0
12665,305000.0
12668,130000.0
12669,169500.0
12670,170000.0
12672,415000.0
12675,42000.0
12677,75000.0
12678,43000.0
12679,65000.0
12690,1150000.0
12696,110000.0
12698,59900.0
12699,149000.0
12700,235000.0
12701,85000.0
12702,295000.0
12703,320000.0
12706,330000.0
12709,320000.0
12710,135000.0
12711,105000.0
12712,75000.0
12714,90300.0
12715,108000.0
12716,95000.0
12717,138000.0
12721,99000.0
12722,127000.0
12723,140000.0
12731,75000.0
12733,113000.0
12734,105000.0
12735,98900.0
12736,150000.0
12737,240000.0
12738,128000.0
12740,84000.0
12741,107000.0
12742,87000.0
12743,127000.0
12746,79300.0
12748,136000.0
12750,239000.0
12810,67990.0
12811,87000.0
12813,79660.0
12814,104200.0
12815,67570.0
12816,180000.0
12820,76000.0
12822,135000.0
12826,55000.0
12829,59000.0
12830,121000.0
12833,90000.0
12834,169000.0
12835,92000.0
12839,157000.0
12851,145000.0
13104,205000.0
13106,135000.0
13109,240000.0
13111,75000.0
13112,165000.0
13113,175000.0
13114,450000.0
13116,158000.0
13208,165000.0
13211,149000.0
13212,450000.0
13223,84500.0
13231,123000.0
13232,123000.0
13234,115000.0
13236,118000.0
13237,149000.0
13269,119000.0
13274,510000.0
13275,110000.0
13276,565000.0
13277,87000.0
13283,120000.0
13289,280000.0
13290,91500.0
13291,93767.0
13292,98000.0
13293,160000.0
13295,215000.0
13296,150000.0
13297,198000.0
13310,345000.0
13311,232000.0
13318,215000.0
13321,190000.0
13324,460000.0
13325,180000.0
13334,109000.0
13452,75000.0
13460,119000.0
13461,116500.0
13462,99500.0
13471,460000.0
13475,74000.0
13486,170000.0
13488,840000.0
13492,105000.0
13520,74000.0
13568,395000.0
13570,99000.0
13573,185000.0
13577,145000.0
13579,150000.0
13583,500000.0
13587,94500.0
13588,130000.0
13589,370000.0
13590,155000.0
13596,380000.0
13606,78000.0
13608,210000.0
13609,120000.0
13613,130000.0
13614,86000.0
13617,170000.0
13618,395000.0
13619,217000.0
13622,137000.0
13623,120000.0
13628,123000.0
13630,94800.0
13632,280000.0
13636,99000.0
13641,250000.0
13642,80000.0
13643,142000.0
13652,88000.0
13657,39900.0
13658,57000.0
13661,75000.0
13663,110000.0
13665,130000.0
13810,160000.0
13812,169000.0
13820,400000.0
13846,153000.0
13847,133500.0
13850,135000.0
13851,355000.0
13859,385000.0
13866,150000.0
13867,47000.0
13868,64600.0
13881,420000.0
13889,68000.0
13890,63900.0
13893,240000.0
13894,194000.0
13895,165000.0
13896,262350.0
13897,840000.0
13900,139000.0
13902,79900.0
13903,155000.0
13904,165000.0
13906,210000.0
13908,145000.0
13910,180000.0
13994,330000.0
13996,79900.0
14001,85000.0
14002,95000.0
14004,124000.0
14005,99000.0
14100,145000.0
14104,115000.0
14125,103000.0
14133,330000.0
14136,67000.0
14147,150000.0
14148,139000.0
14149,94000.0
14168,295000.0
14170,296000.0
14180,78000.0
14183,476000.0
14306,229000.0
14321,160000.0
14425,140000.0
14426,98000.0
14457,200000.0
14458,217800.0
14460,72000.0
14462,220000.0
14464,135000.0
14465,95000.0
14469,205000.0
14474,380000.0
14482,73000.0
14483,380000.0
14488,120000.0
14489,140000.0
14514,470000.0
14515,135000.0
14518,189000.0
14520,130000.0
14521,100000.0
14536,119000.0
14537,68000.0
14538,350000.0
14546,99000.0
14547,115000.0
14551,103000.0
14555,132000.0
14557,812000.0
14558,159600.0
14560,195000.0
14562,195000.0
14564,80000.0
14587,149500.0
14588,53000.0
14589,72000.0
14590,185000.0
14594,72000.0
14603,220000.0
14605,87000.0
14607,75000.0
14608,110000.0
14617,50000.0
14619,90000.0
14620,135000.0
14621,65000.0
14626,237000.0
14639,99000.0
14694,135000.0
14695,180000.0
14697,90000.0
14700,82000.0
14703,270000.0
14704,92000.0
14800,125000.0
14801,260000.0
14806,210000.0
14851,320000.0
14852,398000.0
14853,164000.0
14855,110000.0
14859,990000.0
14860,248000.0
14861,89000.0
14862,1490000.0
14863,175000.0
14870,120000.0
14871,132000.0
14872,270000.0
14873,89000.0
14891,74990.0
14894,120000.0
14898,115000.0
14901,135000.0
14902,169900.0
14905,162000.0
14943,52000.0
14950,96000.0
14951,125000.0
14953,550000.0
14959,120000.0
14961,85000.0
14962,410000.0
14966,205000.0
14967,85000.0
14970,85000.0
14971,97000.0
14975,159900.0
14978,185000.0
14982,169000.0
14989,188000.0
14992,69000.0
14993,72000.0
14994,590000.0
14996,750000.0
14997,148000.0
14999,125000.0
15000,190000.0
15001,200000.0
15002,252000.0
15003,199000.0
15004,120435.0
15006,124320.0
15007,128205.0
15008,395000.0
15009,95000.0
15010,95000.0
15021,41000.0
15120,65000.0
15122,145000.0
15123,135000.0
15124,235000.0
15127,115000.0
15128,290000.0
15131,99900.0
15133,159000.0
15135,460000.0
15136,130000.0
15137,384900.0
15138,97000.0
15140,250000.0
15141,123000.0
15142,450000.0
15143,170000.0
15145,175000.0
15146,115000.0
15147,133000.0
15148,154000.0
15149,189000.0
15150,178000.0
15156,950000.0
15160,248000.0
15162,220000.0
15164,975000.0
15169,96000.0
15202,219000.0
15204,55000.0
15265,130000.0
15266,69900.0
15267,155000.0
15272,239000.0
15273,108000.0
15275,164000.0
15276,650000.0
15277,385000.0
15278,1420000.0
15281,75000.0
15287,290000.0
15288,1150000.0
15295,65000.0
15296,210000.0
15298,131000.0
15302,225000.0
15303,500000.0
15305,173000.0
15306,188000.0
15307,204900.0
15310,92070.0
15312,350000.0
15328,80000.0
15331,153000.0
15334,135000.0
15335,98000.0
15336,54000.0
15338,76000.0
15342,62000.0
15343,124000.0
15346,450000.0
15349,130000.0
15350,410000.0
15351,130000.0
15352,115000.0
15353,49000.0
15356,62000.0
15357,79800.0
15359,100000.0
15366,210000.0
15368,137000.0
15369,105000.0
15370,295000.0
15372,149900.0
15374,299000.0
15376,267300.0
15377,238800.0
15384,120000.0
15400,45000.0
15402,115000.0
15408,65000.0
15411,135000.0
15414,58000.0
15415,70000.0
15416,140000.0
15419,60000.0
15439,128000.0
15521,85000.0
15557,98000.0
15559,249000.0
15579,380000.0
15580,325000.0
15581,195000.0
15582,460000.0
15586,380000.0
15587,85000.0
15590,55000.0
15591,170000.0
15592,600000.0
15621,135000.0
15623,118000.0
15632,159000.0
15634,91900.0
15638,94900.0
15639,125000.0
15641,103000.0
15642,175000.0
15646,74000.0
15647,225000.0
15650,65000.0
15689,420000.0
15702,69000.0
15709,140000.0
15713,123000.0
15715,240000.0
15716,155000.0
15717,230000.0
15718,135000.0
15719,125000.0
15721,85000.0
15722,149000.0
15723,123000.0
15729,385000.0
15815,127000.0
15820,78000.0
15823,92000.0
15826,110000.0
15827,89500.0
15828,139000.0
15830,140000.0
15831,95000.0
15832,85000.0
15834,100000.0
15835,160000.0
15841,390000.0
15842,125000.0
15877,62000.0
15878,119000.0
15879,195000.0
15880,160000.0
15882,90000.0
15883,104000.0
15898,240000.0
15899,179500.0
15900,90000.0
15901,195000.0
15902,299000.0
15909,120000.0
15915,126000.0
15922,170000.0
15931,235000.0
15933,105000.0
15934,75000.0
15935,130000.0
15936,150000.0
15938,179900.0
15950,279000.0
15963,109900.0
15996,179000.0
16086,299000.0
16112,480000.0
16183,295000.0
16212,99000.0
16213,239000.0
16299,285000.0
16316,200000.0
16363,449000.0
16366,299000.0
16634,99000.0
16635,64000.0
16670,126000.0
16672,75000.0
16676,75000.0
16698,530000.0
16700,108000.0
16701,189900.0
16703,380000.0
16704,390000.0
16705,160300.0
16708,310000.0
16709,120000.0
16711,175840.0
16714,179000.0
16717,320000.0
16719,239000.0
16720,78000.0
16722,224900.0
16723,81000.0
16724,180000.0
16725,194000.0
16727,82000.0
16728,180000.0
16733,69000.0
16738,140000.0
16739,85000.0
16759,115000.0
16762,85000.0
16764,175000.0
16766,265000.0
16770,108000.0
16782,145000.0
16783,89000.0
16784,155000.0
16791,105000.0
16792,179000.0
16793,215000.0
16796,230000.0
16799,270000.0
16800,320000.0
16802,125000.0
16806,140000.0
16807,579000.0
16809,1600000.0
16813,85000.0
16816,145000.0
16818,115000.0
16822,44900.0
16824,212000.0
16903,220000.0
16905,47000.0
16908,80000.0
16909,810000.0
16910,1290000.0
16912,210000.0
16913,600000.0
16915,230000.0
16916,229000.0
16918,500000.0
16919,139000.0
16920,110000.0
16924,220000.0
16926,139000.0
16927,160000.0
16929,690000.0
16933,139000.0
16934,230000.0
16940,230000.0
16942,80000.0
16970,110000.0
17011,1450000.0
17013,115000.0
17014,93000.0
17016,2600000.0
17017,239000.0
17024,500000.0
17025,500000.0
17026,123000.0
17027,349000.0
17029,125000.0
17030,870000.0
17035,290000.0
17037,57000.0
17039,890000.0
17041,699000.0
17047,135000.0
17048,179999.0
17054,114500.0
17055,114500.0
17057,123000.0
17058,110000.0
17060,110000.0
17061,99900.0
17062,287000.0
17064,112000.0
17069,235500.0
17073,242000.0
17076,180000.0
17077,75000.0
17078,230000.0
17079,315000.0
17080,122500.0
17081,212084.0
17084,85000.0
17086,105000.0
17087,119000.0
17089,125000.0
17090,194900.0
17093,207500.0
17095,160000.0
17098,255000.0
17099,55000.0
17100,270000.0
17103,359000.0
17104,110000.0
17111,115633.0
17113,189908.0
17114,56000.0
17117,42000.0
17118,218312.0
17119,145617.0
17120,69000.0
17122,60109.0
17133,260000.0
17134,80000.0
17157,67000.0
17158,73000.0
17159,119900.0
17172,550000.0
17175,48000.0
17177,365000.0
17178,287000.0
17179,325000.0
17180,699000.0
17181,127000.0
17187,68000.0
17198,85000.0
17203,65000.0
17204,79000.0
17205,129000.0
17206,82000.0
17207,89000.0
17208,99000.0
17210,99000.0
17211,149000.0
17213,215000.0
17218,40000.0
17234,760000.0
17239,1250000.0
17241,210000.0
17243,56700.0
17245,56700.0
17248,105350.0
17249,66000.0
17250,107350.0
17251,55000.0
17254,67000.0
17255,65000.0
17256,85000.0
17257,245000.0
17258,189700.0
17259,120000.0
17261,65000.0
17263,225000.0
17265,350000.0
17301,105000.0
17303,79500.0
17304,124000.0
17306,119900.0
17308,149000.0
17309,80000.0
17310,94000.0
17312,85000.0
17315,65000.0
17316,157000.0
17448,49000.0
17449,61000.0
17466,80000.0
17467,90000.0
17479,62000.0
17482,100600.0
17485,168800.0
17488,168000.0
17492,110000.0
17497,179300.0
17498,99500.0
17523,95000.0
17556,65000.0
17571,70000.0
17577,77000.0
17579,72170.0
17581,46180.0
17585,61750.0
17587,63750.0
17589,430000.0
17624,89000.0
17642,52500.0
17643,85000.0
17647,65000.0
17662,78000.0
17663,133600.0
17682,120000.0
17684,60000.0
17713,69000.0
17714,142000.0
17735,160000.0
17736,145000.0
17737,65000.0
17739,72000.0
17740,80000.0
17752,100000.0
17760,100000.0
17765,98000.0
17782,170000.0
17784,110000.0
17787,165000.0
17790,95000.0
17791,120000.0
17792,89000.0
17796,270000.0
17797,150000.0
17803,114000.0
17834,100000.0
17838,110000.0
17844,124900.0
17845,214000.0
17851,81000.0
17868,90000.0
17869,77500.0
17870,120000.0
17872,70000.0
17874,169000.0
17880,55000.0
17884,46000.0
17886,160000.0
17887,59000.0
17890,59900.0
17891,103000.0
17892,103000.0
17893,79000.0
17894,44000.0
17898,80000.0
17899,105000.0
17900,48900.0
17925,102000.0
17930,146500.0
17933,80000.0
17939,105000.0
17941,85000.0
17943,66000.0
17945,79000.0
17959,350000.0
17960,530000.0
17962,70000.0
17963,72000.0
17968,74000.0
17969,140000.0
17970,100000.0
17971,89000.0
17972,108000.0
17973,139000.0
17974,75000.0
17993,78000.0
17994,82000.0
17995,94900.0
17996,67150.0
17998,69400.0
17999,80000.0
18000,75000.0
18025,70000.0
18056,89000.0
18057,85000.0
18058,79000.0
18060,140000.0
18083,219000.0
18084,206000.0
18086,105000.0
18087,129000.0
18089,125000.0
18097,115000.0
18098,145000.0
18099,165000.0
18100,198000.0
18101,269000.0
18103,240000.0
18104,190000.0
18105,155000.0
18106,219000.0
18111,398000.0
18155,235000.0
18156,165000.0
18159,166250.0
18160,307000.0
18161,230000.0
18162,124000.0
18163,154000.0
18198,172000.0
18206,110000.0
18210,215000.0
18212,135000.0
18214,154900.0
18216,192000.0
18217,114900.0
18218,159000.0
18220,235000.0
18224,165030.0
18226,86000.0
18229,95000.0
18232,133900.0
18259,77000.0
18279,85000.0
18293,85000.0
18295,160000.0
18296,93000.0
18304,85000.0
18306,140000.0
18308,259000.0
18309,350000.0
18335,205000.0
18336,199000.0
18338,131400.0
18340,87000.0
18413,124800.0
18414,299999.0
18415,240000.0
18425,320000.0
18430,127000.0
18446,250000.0
18447,315000.0
18448,360000.0
18451,206000.0
18469,230000.0
18478,420000.0
18481,330000.0
18482,210000.0
18490,109900.0
18507,295000.0
18508,275000.0
18512,239000.0
18516,490000.0
18517,79900.0
18518,155000.0
18523,155000.0
18545,330000.0
18546,195000.0
18553,230000.0
18557,139000.0
18563,45000.0
18565,125000.0
18569,289000.0
18571,697000.0
18572,310000.0
18598,230000.0
18641,380000.0
18652,1450000.0
18653,449999.0
18655,308000.0
18663,970000.0
18664,490000.0
18672,390000.0
18681,380000.0
18698,350000.0
18729,400000.0
18739,390000.0
18761,270000.0
18764,127000.0
18861,158000.0
18862,132000.0
18864,360000.0
18868,103000.0
18869,370000.0
18878,158000.0
18880,199000.0
18882,169000.0
18883,156000.0
18888,122000.0
18889,106000.0
18896,305000.0
18900,76000.0
18904,65000.0
18906,270000.0
18920,237000.0
18921,154000.0
18922,590000.0
18932,51000.0
18955,117900.0
18985,149900.0
18986,149900.0
18987,250000.0
18993,175000.0
18995,248000.0
19084,205000.0
19087,490000.0
19171,210000.0
19186,450000.0
19247,210000.0
19248,635000.0
19439,98000.0
19440,84000.0
19441,145000.0
19445,245000.0
19446,110000.0
19447,186000.0
19479,240000.0
19489,390000.0
19506,237000.0
19508,236000.0
19514,630000.0
19518,74990.0
19519,89000.0
19520,84000.0
19524,89000.0
19527,149900.0
19528,144900.0
19534,99900.0
19538,68000.0
19539,120000.0
19541,82000.0
19548,98000.0
19553,85000.0
19559,208000.0
19563,920000.0
19566,595000.0
19573,157000.0
19577,93900.0
19586,102000.0
19590,280000.0
19598,630000.0
19599,127000.0
19603,420000.0
19604,165000.0
19605,110000.0
19668,499000.0
19671,125000.0
19675,260000.0
19676,330000.0
19677,105000.0
19679,116000.0
19681,510000.0
19682,220000.0
19684,249000.0
19687,185000.0
19690,350000.0
19691,335000.0
19693,230000.0
19701,143836.0
19702,121380.0
19704,105879.0
19791,119900.0
19820,110000.0
19823,269999.0
19829,420000.0
19830,185000.0
19839,195000.0
19840,940000.0
19841,92000.0
19842,159000.0
19846,135000.0
19849,125000.0
19850,184000.0
19856,64998.0
19857,245000.0
19858,90000.0
19860,94000.0
19862,290000.0
19863,165000.0
19867,250000.0
19868,229000.0
19870,83000.0
19871,370000.0
19873,170000.0
19874,188000.0
19877,125000.0
19880,285000.0
19885,242900.0
19886,52000.0
19891,80000.0
19897,570000.0
19920,110887.0
19921,56000.0
19929,119000.0
19931,120000.0
19932,125000.0
19940,45000.0
19941,225000.0
19948,69000.0
19949,85000.0
19951,60000.0
19953,85000.0
19954,135000.0
19956,80000.0
19957,230000.0
19959,104000.0
19965,450000.0
19966,116000.0
19969,67000.0
19975,450000.0
19976,370000.0
19979,295000.0
19980,350000.0
19986,210000.0
19990,69000.0
19992,95000.0
19993,91850.0
19994,190000.0
19995,168400.0
20047,170000.0
20049,60000.0
20050,140000.0
20051,115000.0
20210,75000.0
20213,61900.0
20214,93000.0
20215,150000.0
20217,203000.0
20466,99000.0
20469,135000.0
20470,120000.0
20471,71000.0
20472,109500.0
20475,148000.0
20477,85000.0
20521,235000.0
20523,105000.0
20525,184559.0
20538,55000.0
20540,75000.0
20542,198000.0
20543,93000.0
20545,70000.0
20550,109000.0
20596,360000.0
20597,215000.0
20598,162500.0
20601,179000.0
20611,220000.0
20613,130000.0
20619,345000.0
20625,2800000.0
20628,125000.0
20629,150000.0
20633,165000.0
20635,465000.0
20636,135000.0
20641,730000.0
20643,85000.0
20645,900000.0
20646,260000.0
20647,226000.0
20650,97900.0
20660,132000.0
20670,485000.0
20680,290000.0
20773,205000.0
20777,340000.0
20783,125000.0
20784,255000.0
20785,89500.0
20786,350000.0
20788,470000.0
20791,265000.0
20793,135000.0
20794,1750000.0
20796,760000.0
20803,119000.0
20806,350000.0
20810,245000.0
20811,850000.0
20817,1500000.0
20822,110000.0
20823,85000.0
20863,78000.0
20864,160000.0
20930,1300000.0
20935,760000.0
20939,390000.0
20940,730000.0
20942,360000.0
20943,98000.0
20951,285000.0
20958,208000.0
20961,100000.0
20963,91000.0
20966,95000.0
20967,96500.0
20968,91000.0
20971,231500.0
20972,390000.0
20973,247500.0
20975,90000.0
20977,98000.0
20980,174000.0
20981,365000.0
20994,93000.0
20995,59990.0
20997,314900.0
20998,314900.0
21005,155000.0
21010,123700.0
21011,80000.0
21013,415000.0
21014,360000.0
21015,85000.0
21019,224000.0
21020,210000.0
21034,128000.0
21037,62000.0
21040,78000.0
21044,135000.0
21047,295000.0
21062,169000.0
21069,235000.0
21070,198000.0
21155,120000.0
21156,179000.0
21157,94500.0
21176,185000.0
21179,125000.0
21180,82000.0
21189,450000.0
21190,78000.0
21192,360000.0
21225,80000.0
21235,280000.0
21236,167000.0
21245,70000.0
21259,480000.0
21274,95000.0
21280,290000.0
21281,460000.0
21282,90000.0
21283,490000.0
21285,105000.0
21287,270000.0
21290,204000.0
21372,120000.0
21377,126000.0
21378,135000.0
21383,169000.0
21385,88000.0
21386,100000.0
21389,85000.0
21391,105000.0
21392,260000.0
21399,235000.0
21403,120000.0
21443,135000.0
21447,98000.0
21456,188999.0
21457,200000.0
21458,370000.0
21459,136000.0
21460,110000.0
21462,420000.0
21464,240000.0
21472,145000.0
21473,55000.0
21474,380000.0
21478,79900.0
21479,97000.0
21480,195000.0
21489,288900.0
21490,318000.0
21494,87000.0
21495,219800.0
21496,290000.0
21497,135000.0
21498,110000.0
21501,80000.0
21508,570000.0
21530,119000.0
21531,225000.0
21532,149900.0
21539,160000.0
21540,162000.0
21541,146000.0
21565,129000.0
21566,54900.0
21567,92000.0
21568,83000.0
21569,92000.0
21570,199000.0
21571,205000.0
21572,199000.0
21573,198000.0
21574,115000.0
21810,460000.0
21844,420000.0
21893,235000.0
21894,250000.0
21953,970000.0
21968,240000.0
22018,168000.0
22019,250000.0
22020,200000.0
22152,580000.0
22164,410000.0
22167,379900.0
22216,750000.0
22539,175000.0
22540,55000.0
22542,59000.0
22543,107000.0
22544,85000.0
22545,69000.0
22548,52500.0
22549,85000.0
22632,125000.0
22637,115000.0
22639,135000.0
22641,189000.0
22646,145000.0
22648,137000.0
22649,400000.0
22650,134900.0
22652,124000.0
22653,225000.0
22655,98000.0
22656,105000.0
22657,100000.0
22658,114000.0
22659,256000.0
22683,195000.0
22688,120000.0
22689,135000.0
22690,200000.0
22692,137000.0
22693,99000.0
22695,295000.0
22696,219000.0
22697,149000.0
22699,92988.0
22700,164900.0
22701,142000.0
22703,365000.0
22704,100000.0
22705,34320.0
22706,299000.0
22707,109070.0
22713,42000.0
22715,410000.0
22717,130000.0
22721,108000.0
22722,108000.0
22724,89900.0
22731,60000.0
22733,78000.0
22734,113000.0
22736,155250.0
22737,125000.0
22740,66500.0
22741,120000.0
22742,128000.0
22746,79500.0
22747,69500.0
22749,59500.0
22756,104000.0
22759,180000.0
22760,177000.0
22762,100000.0
22763,169000.0
22765,170000.0
22766,215000.0
22768,250000.0
22769,186109.0
22770,430000.0
22771,165000.0
22772,845000.0
22773,145000.0
22774,85000.0
22776,230000.0
22780,175000.0
22782,190000.0
22783,75000.0
22785,253267.0
22788,200000.0
22793,129000.0
22797,400000.0
22798,170000.0
22801,139000.0
22805,145000.0
22807,75000.0
22809,200000.0
22811,565000.0
22812,173000.0
22817,189000.0
22818,178000.0
22819,410000.0
22821,197808.0
22827,1100000.0
22828,350000.0
22829,86900.0
22831,450000.0
22835,189418.0
22838,188760.0
22840,275000.0
22843,155000.0
22844,530000.0
22845,260000.0
22846,500000.0
22848,260000.0
22849,110000.0
22850,80000.0
22853,265000.0
22856,159000.0
22857,188000.0
22859,525000.0
22874,61000.0
22961,85000.0
22962,78000.0
22963,160000.0
22967,103300.0
22972,380000.0
22973,345500.0
22974,175000.0
22976,465000.0
22977,335000.0
22979,460000.0
22983,490000.0
22984,215000.0
22985,135000.0
22989,610000.0
22992,125000.0
22995,460000.0
22997,150000.0
22998,263500.0
22999,156000.0
23000,145000.0
23002,295000.0
23004,210000.0
23006,84000.0
23007,85999.0
23008,170000.0
23012,475000.0
23014,145000.0
23020,73000.0
23021,499000.0
23023,205000.0
23025,244500.0
23027,335000.0
23029,159000.0
23072,73000.0
23124,98000.0
23125,138000.0
23126,850000.0
23129,2800000.0
23130,489000.0
23132,108000.0
23133,230000.0
23135,100000.0
23138,57500.0
23145,350000.0
23148,100000.0
23151,58000.0
23152,100000.0
23153,109000.0
23155,215000.0
23156,125000.0
23158,215000.0
23159,225000.0
23168,98500.0
23169,99500.0
23170,50000.0
23173,139900.0
23178,64000.0
23180,55000.0
23181,69000.0
23187,110000.0
23188,259000.0
23190,108000.0
23191,78000.0
23192,269500.0
23194,74000.0
23195,255000.0
23196,375000.0
23197,370000.0
23198,99000.0
23199,139000.0
23200,81000.0
23203,155000.0
23204,73000.0
23206,230045.0
23207,89000.0
23209,149500.0
23212,99000.0
23213,369900.0
23215,132000.0
23217,119849.0
23218,81000.0
23219,92000.0
23222,86000.0
23223,150000.0
23224,99000.0
23227,180600.0
23229,75000.0
23230,74990.0
23235,92000.0
23237,85000.0
23242,110000.0
23243,85000.0
23245,99000.0
23246,49500.0
23253,98000.0
23254,84000.0
23255,129000.0
23257,59000.0
23259,570000.0
23260,149000.0
23321,70000.0
23322,66000.0
23324,69000.0
23325,1480000.0
